sampleid,norm_cnt,cnt_norm_cnt
S0003,5.433500862696632E-8,2478
S0003,3.269632975271833E-7,1367
S0003,2.2782573792710442E-7,3066
S0003,2.1289155426940023E-7,3435
S0003,2.4561965888096474E-7,2617
S0003,4.79800368577305E-8,1937
S0003,4.2896059442341836E-7,630
S0003,5.271449082581119E-7,355
S0003,4.578757159734414E-7,535
S0003,6.056288096081744E-7,267
S0003,6.675897843582236E-7,214
S0003,3.749433343849138E-8,824
S0003,7.359057308775088E-7,149
S0003,3.3999098965411675E-7,1222
S0003,8.51248468489139E-7,77
S0003,4.8424884881577E-7,457
S0003,1.14230617552014E-6,24
S0003,1.9906949067131228E-6,5
S0003,3.8415804345030576E-7,934
S0003,5.395371032081217E-7,342
S0003,3.4443946989258184E-7,1260
S0003,1.4279621565472905E-6,15
S0003,6.609170640005261E-7,193
S0003,1.0457106046277553E-6,43
S0003,9.48797285146909E-7,58
S0003,9.113029517084177E-7,90
S0003,9.186111692430389E-7,68
S0003,1.2674991193740858E-6,37
S0003,1.7460284935975436E-6,5
S0003,4.0957793052724905E-7,771
S0003,5.783024310004603E-7,324
S0003,9.557877540930684E-7,80
S0003,8.916025392237866E-7,96
S0003,1.7647756603167893E-6,2
S0003,1.200136418620186E-6,29
S0003,7.177940613351867E-7,131
S0003,1.128642986216283E-6,33
S0003,5.976850948966295E-7,255
S0003,1.0291876780277422E-6,47
S0003,1.4638677470434728E-6,17
S0003,8.058104203391029E-7,126
S0003,6.571040809389845E-7,207
S0003,6.841127109582368E-7,169
S0003,2.038992692159315E-6,4
S0003,1.0441218616854465E-6,48
S0003,2.6220613519867023E-6,4
S0003,1.6513394142359298E-6,10
S0003,8.842943216891654E-7,75
S0003,1.063186776993154E-6,51
S0003,7.130278325082598E-7,173
S0003,1.3208808822356666E-6,12
S0003,1.1248300031547414E-6,36
S0003,3.1352253223524955E-6,2
S0003,9.281436268968926E-7,67
S0003,1.3637769416780084E-6,23
S0003,1.0374491413277489E-6,54
S0003,1.6170225666820562E-6,15
S0003,9.526102682084505E-7,69
S0003,9.068544714699526E-7,81
S0003,1.4336816311396026E-6,12
S0003,1.0584205481662271E-6,44
S0003,8.725376239160791E-7,95
S0003,9.287791240738161E-7,57
S0003,1.4311396424319084E-6,18
S0003,2.521017300855853E-6,3
S0003,1.1124378082047315E-6,36
S0003,1.0619157826393068E-6,42
S0003,8.63640663439149E-7,87
S0003,1.1947346926163355E-6,30
S0003,4.117703957876354E-6,1
S0003,1.2995917268087266E-6,18
S0003,1.9322291664361534E-6,4
S0003,1.3923743146395698E-6,14
S0003,4.293736675884187E-6,1
S0003,3.5676811512489935E-6,1
S0003,2.776169417390671E-6,3
S0003,1.9010898047668977E-6,6
S0003,2.2058107011017556E-6,7
S0003,1.5258287217935222E-6,11
S0003,1.1778940174278607E-6,26
S0003,3.2953706109372383E-6,1
S0003,1.2029961559163421E-6,17
S0003,1.410485984181892E-6,18
S0003,2.7758516688022092E-6,2
S0003,1.268452365139471E-6,29
S0003,2.223604622055616E-6,6
S0003,2.862279284863817E-6,2
S0003,1.454335289389619E-6,15
S0003,1.0673175086431571E-6,42
S0003,3.033545774044722E-6,2
S0003,1.6634138605974779E-6,8
S0003,1.8486612876707021E-6,8
S0003,2.045665412517013E-6,7
S0003,2.718656922879087E-6,2
S0003,2.6891063041521405E-6,3
S0003,1.6160693209166709E-6,10
S0003,1.9957788841285115E-6,4
S0003,3.617249931049033E-6,1
S0003,1.4047665095895797E-6,11
S0003,3.337313424614195E-6,1
S0003,1.296096492335647E-6,23
S0003,3.219746446883332E-6,1
S0003,2.2719024075018083E-6,4
S0003,5.307672421665763E-6,1
S0003,1.5388564139204556E-6,9
S0003,1.7326830528821483E-6,7
S0003,3.496505467433552E-6,1
S0003,2.858148553213813E-6,1
S0003,1.7434865048898493E-6,9
S0003,1.93699539526308E-6,9
S0003,2.2096236841632973E-6,4
S0003,2.345937828613406E-6,4
S0003,2.6967322702752234E-6,1
S0003,1.4352703740819116E-6,17
S0003,2.159737155774796E-6,3
S0003,2.9293242370292546E-6,1
S0003,2.310349986705685E-6,4
S0003,2.201997718040214E-6,2
S0003,2.0876082261939694E-6,6
S0003,1.8423063159014663E-6,7
S0003,2.220427136170998E-6,5
S0003,4.193010373341799E-6,2
S0003,1.9519295789207844E-6,2
S0003,3.8012263637684102E-6,2
S0003,2.0888792205478165E-6,4
S0003,1.7466639907744672E-6,6
S0003,4.948012794385861E-5,1
S0003,1.9576490535130966E-6,6
S0003,2.0847484888978133E-6,2
S0003,4.256560091034157E-6,1
S0003,9.322743585468959E-6,1
S0003,4.0620979548955404E-6,1
S0003,3.0284617966293334E-6,2
S0003,2.1616436473055665E-6,2
S0003,2.033590966155465E-6,3
S0003,3.8978219346607945E-6,1
S0003,1.8394465786053102E-6,3
S0003,2.4590563261058034E-6,1
S0003,2.9382211975061846E-6,1
S0003,2.6674994001367385E-6,1
S0003,2.02564725144392E-6,2
S0003,3.0694513645409044E-6,1
S0003,2.7752161716252857E-6,1
S0003,3.831730228260742E-6,1
S0003,4.01221142650704E-6,1
S0003,2.4558788402211857E-6,3
S0003,2.2080349412209882E-6,1
S0003,3.017022847444709E-6,1
S0003,3.352247608271899E-6,1
S0003,2.5610536230020383E-6,2
S0003,2.621108106221317E-6,2
S0003,2.1069908900901384E-6,2
S0003,3.216251212410252E-6,1
S0003,3.8584211096915325E-6,1
S0003,2.130822034224773E-6,1
S0003,3.095824497383233E-6,1
S0003,4.770359558576874E-6,1
S0003,2.6385842785867155E-6,1
S0003,4.253700353738001E-6,1
S0003,3.1148894126909406E-6,1
S0003,2.0917389578439726E-6,2
S0003,5.239674223734939E-6,1
S0003,2.3090789923518377E-6,1
S0003,1.0766593171439338E-5,1
S0003,1.6141628293859002E-7,5165
S0003,1.4425785916165329E-7,5838
S0003,1.0390378842700577E-7,5989
S0003,3.571494134310535E-7,1001
S0003,1.4997733375396553E-7,5612
S0003,1.6808900329628763E-7,5076
S0003,2.6341357983482505E-7,2284
S0003,5.141172161311785E-7,419
S0003,2.6786206007329013E-7,2159
S0003,2.2242401192325396E-8,42
S0003,3.0059016468485465E-7,1713
S0003,1.4171587045395895E-7,5940
S0003,1.763504665962942E-7,4724
S0003,1.804811982462975E-7,4525
S0003,4.480255097311258E-8,1517
S0003,3.4507496706950543E-7,1155
S0003,8.483887311929829E-8,5173
S0003,1.881071643693805E-7,4314
S0003,1.1597823478855386E-7,6306
S0003,4.902860719965441E-7,455
S0003,1.1502498902316848E-7,6299
S0003,5.185656963696436E-7,395
S0003,3.714480999118341E-7,980
S0003,5.354063715581185E-7,340
S0003,4.7344539680806914E-8,1757
S0003,9.065367228814908E-7,84
S0003,2.744394558544492E-6,3
S0003,6.879256940197783E-7,169
S0003,6.984113974390174E-7,164
S0003,5.716297106427626E-7,303
S0003,6.262824678581908E-7,219
S0003,4.343623204272688E-7,603
S0003,9.049479799391819E-7,81
S0003,4.880618318773116E-7,479
S0003,5.481163150965901E-7,345
S0003,6.304131995081941E-7,201
S0003,3.0376765056947256E-7,1657
S0003,1.2681346165510093E-6,23
S0003,7.165230669813395E-7,158
S0003,6.860192024890075E-7,178
S0003,9.491150337353708E-7,58
S0003,6.231049819735729E-7,219
S0003,9.262371353661218E-7,69
S0003,7.409897082928974E-7,146
S0003,5.214254336657996E-7,371
S0003,5.808444197081546E-7,272
S0003,3.882887751003091E-7,918
S0003,9.541990111507594E-7,69
S0003,1.169632554127854E-6,34
S0003,2.0021338558977473E-6,4
S0003,8.312303074160462E-7,91
S0003,1.0301409237931276E-6,44
S0003,7.476624286505951E-7,137
S0003,1.2665458736087005E-6,16
S0003,1.3008627211625739E-6,19
S0003,9.507037766776798E-7,63
S0003,1.011393757073882E-6,58
S0003,6.18338753146646E-7,235
S0003,8.699956352083848E-7,87
S0003,1.6621428662436306E-6,7
S0003,8.379030277737439E-7,108
S0003,2.6055384253866892E-8,113
S0003,1.4565595295088517E-6,22
S0003,8.458467424852886E-7,95
S0003,1.5795282332435649E-6,10
S0003,2.8813442001715243E-6,3
S0003,2.066954567943953E-6,5
S0003,1.2090333790971162E-6,32
S0003,2.4676355379942718E-6,4
S0003,1.4702227188127086E-6,12
S0003,1.1975944299124916E-6,29
S0003,1.107353830789343E-6,47
S0003,1.3094419330510423E-6,28
S0003,9.853383728200151E-7,60
S0003,3.8574678639261474E-6,2
S0003,1.8651842142707154E-6,15
S0003,1.9894239123592757E-6,8
S0003,8.836588245122418E-7,76
S0003,1.9868819236515815E-6,4
S0003,1.148343398700914E-6,31
S0003,1.5239222302627514E-6,15
S0003,8.820700815699329E-7,88
S0003,1.3879258344011046E-6,21
S0003,1.0199729689623503E-6,49
S0003,1.985928677886196E-6,7
S0003,1.4660919871627054E-6,18
S0003,9.993193107123338E-7,49
S0003,2.0320022232131557E-6,4
S0003,4.833591527680771E-6,2
S0003,1.3148436590548926E-6,26
S0003,2.5972769620866826E-6,2
S0003,1.8982300674707415E-6,6
S0003,2.078711265717039E-6,5
S0003,2.267771675851805E-6,4
S0003,2.0129373079054483E-6,4
S0003,1.4000002807626527E-6,21
S0003,2.36976897274804E-6,4
S0003,1.850567779201473E-6,8
S0003,3.280754175867996E-6,1
S0003,2.374535201574967E-6,2
S0003,1.842624064489928E-6,5
S0003,2.193418506151746E-6,2
S0003,2.1346350172863142E-6,4
S0003,3.202905771694857E-6,1
S0003,3.0211535790947125E-6,1
S0003,3.5006361990835557E-6,1
S0003,3.085338793963994E-6,2
S0003,3.0999552290332364E-6,2
S0003,1.746981739362929E-6,5
S0003,3.3697237806372974E-6,2
S0003,2.4787567385904343E-6,2
S0003,1.387290337224181E-6,20
S0003,1.7260103325244507E-6,8
S0003,2.450794862805797E-6,5
S0003,1.8102137084668255E-6,6
S0003,3.4501141735181308E-6,1
S0003,1.8038587366975897E-6,5
S0003,2.2458470232479415E-6,4
S0003,1.8601002368553267E-6,6
S0003,1.6850207646128797E-6,6
S0003,2.0752160312439593E-6,4
S0003,1.3332730771856767E-6,16
S0003,3.037041008517802E-6,4
S0003,1.5442581399243061E-6,9
S0003,3.3560605913334403E-6,2
S0003,2.211212427105606E-6,3
S0003,2.5559696455866496E-6,3
S0003,1.993554644009279E-6,2
S0003,1.9945078897746644E-6,5
S0003,1.6561056430628566E-6,4
S0003,2.8444853639099565E-6,3
S0003,5.354699212758108E-6,1
S0003,3.078348325017835E-6,1
S0003,2.883568440290757E-6,1
S0003,2.1768955795517327E-6,3
S0003,2.939492191860032E-6,2
S0003,3.909578632433881E-6,1
S0003,2.386927396524977E-6,3
S0003,4.018884146864737E-6,1
S0003,5.4309588739889385E-6,1
S0003,2.0736272883016503E-6,2
S0003,1.620517801155136E-8,3
S0003,2.804131293175309E-6,2
S0003,2.3395828568441696E-6,2
S0003,2.319246947182615E-6,3
S0003,2.9493423981023476E-6,2
S0003,1.8232414005937589E-6,8
S0003,2.7882438637522193E-6,2
S0003,6.401045314562787E-6,1
S0003,2.32719066189416E-6,1
S0003,9.903270256588652E-6,1
S0003,3.456786893875828E-6,1
S0003,2.661779925544426E-6,1
S0003,3.3573315856872878E-6,1
S0003,4.736995956788386E-6,1
S0003,4.744304174323007E-6,1
S0003,3.914980358437731E-6,1
S0003,3.581979837729774E-6,1
S0003,3.7084437759375672E-6,1
S0003,2.0424879266323948E-6,3
S0003,2.1498869495324804E-6,2
S0003,1.987199672240043E-6,2
S0003,2.047254155459322E-6,4
S0003,3.916886849968502E-6,2
S0003,2.1482982065901714E-6,3
S0003,2.2731734018556554E-6,1
S0003,2.753609267609884E-6,2
S0003,2.6528829650674962E-6,1
S0003,3.3423974020295835E-6,1
S0003,3.361462317337291E-6,1
S0003,7.85410960959856E-6,1
S0003,2.708171219459848E-6,2
S0003,3.1285526019947977E-6,1
S0003,3.5918300439720896E-6,1
S0003,6.617432103305267E-6,1
S0003,3.539083778287432E-6,1
S0003,1.950976333155399E-7,4093
S0003,2.059010853232408E-7,3772
S0003,7.37176725231356E-8,4428
S0003,5.608262586350617E-7,313
S0003,1.3059466985779625E-7,6243
S0003,8.229688441160396E-8,5105
S0003,2.0494783955785544E-7,3830
S0003,6.733092589505359E-7,193
S0003,3.504766930733559E-7,1125
S0003,1.0028145451854135E-6,54
S0003,1.99546113554005E-7,3927
S0003,1.3297778427125968E-6,23
S0003,4.4484802384650794E-7,579
S0003,2.7739451772714385E-7,2016
S0003,4.388108006657339E-7,646
S0003,6.088062954927923E-7,259
S0003,4.642306877426772E-7,526
S0003,7.886519965621661E-7,112
S0003,4.801181171657667E-7,488
S0003,4.616886990349829E-7,599
S0003,1.0320474153238984E-6,61
S0003,4.6581943068498614E-7,566
S0003,2.6976855160406086E-7,2138
S0003,4.956877980003946E-7,463
S0003,3.5937365355028606E-7,1075
S0003,7.346347365236616E-7,152
S0003,4.91874814938853E-7,497
S0003,1.0371313927392871E-6,51
S0003,6.078530497274069E-7,277
S0003,1.1172040370316585E-6,33
S0003,5.280981540234973E-7,377
S0003,4.299138401888037E-7,641
S0003,1.0024967965969517E-6,51
S0003,6.812529736620807E-7,177
S0003,1.608443354793588E-6,13
S0003,1.0711304917046988E-6,45
S0003,1.4298686480780611E-6,26
S0003,7.374944738198178E-7,141
S0003,3.97153960718393E-6,1
S0003,8.201091068198835E-7,113
S0003,9.33545352900743E-7,62
S0003,6.380391656312771E-7,238
S0003,1.1709035484817011E-6,27
S0003,8.04221677396794E-7,94
S0003,2.7980940699945348E-6,2
S0003,3.1031327149178545E-6,3
S0003,1.264003884901006E-6,31
S0003,2.5391289703981748E-6,2
S0003,1.533772436505067E-6,19
S0003,2.447935125509641E-6,3
S0003,1.349478255197228E-6,21
S0003,1.207762384743269E-6,20
S0003,7.152520726274923E-7,156
S0003,2.2639586927902634E-6,2
S0003,1.4432140887934565E-6,13
S0003,9.2591938677766E-7,76
S0003,1.0482525933354497E-6,48
S0003,1.0498413362777587E-6,45
S0003,1.0984568703124128E-6,36
S0003,1.7123471432205938E-6,4
S0003,1.1858377321394053E-6,30
S0003,2.587426755844367E-6,2
S0003,1.328189099770288E-6,22
S0003,3.560690682302834E-6,2
S0003,1.0520655763969911E-6,51
S0003,1.841353070136081E-6,10
S0003,1.4486158147973068E-6,12
S0003,1.098139121723951E-6,46
S0003,1.2706766052587037E-6,40
S0003,1.947481098682319E-6,9
S0003,1.5102590409588943E-6,8
S0003,1.934453406555386E-6,7
S0003,3.626782388702887E-6,1
S0003,4.232728946899523E-6,2
S0003,1.675488306959026E-6,12
S0003,1.2446212210048367E-6,22
S0003,1.3316843342433676E-6,16
S0003,1.6583298831820892E-6,8
S0003,1.390467823108799E-6,16
S0003,1.6958242166205805E-6,8
S0003,3.870495556053081E-6,2
S0003,2.1374947545824704E-6,6
S0003,1.4247846706626724E-6,26
S0003,1.338674803189527E-6,22
S0003,1.162324336593233E-6,31
S0003,2.0447121667516274E-6,2
S0003,1.5954156626666544E-6,13
S0003,2.290331825632592E-6,3
S0003,1.855016259439938E-6,5
S0003,1.4082617440626593E-6,13
S0003,4.734771716669153E-6,1
S0003,1.2967319895125707E-6,16
S0003,1.2678168679625475E-6,16
S0003,2.420290998313465E-6,3
S0003,2.2483890119556357E-6,5
S0003,1.4158877101857424E-6,15
S0003,3.4758518091835356E-6,1
S0003,2.0478896526362455E-6,2
S0003,1.2589199074856174E-6,19
S0003,2.956015118460045E-6,2
S0003,1.4216071847780545E-6,21
S0003,1.742533259124464E-6,11
S0003,4.206673562645656E-6,1
S0003,1.984339934943887E-6,7
S0003,1.6742173126051787E-6,10
S0003,2.199137980744058E-6,2
S0003,2.251248749251792E-6,1
S0003,3.6773044142683113E-6,1
S0003,1.8216526576514498E-6,1
S0003,2.59505272196745E-6,1
S0003,2.6811625894405956E-6,4
S0003,1.6735818154282551E-6,7
S0003,1.8782119063976488E-6,7
S0003,3.6166144338721093E-6,1
S0003,2.989378720248533E-6,1
S0003,3.0913760171447684E-6,1
S0003,2.7393105811291034E-6,2
S0003,2.329732650601854E-6,1
S0003,2.977622022475447E-6,1
S0003,3.0821613080793765E-6,2
S0003,2.721834408763705E-6,1
S0003,2.003087101663133E-6,5
S0003,2.793010092579146E-6,1
S0003,4.238130672903373E-6,1
S0003,1.7244215895821418E-6,4
S0003,2.992238457544689E-6,3
S0003,1.629732510220528E-6,7
S0003,1.8661374600361007E-6,9
S0003,2.4075810547749934E-6,3
S0003,2.982070502713912E-6,1
S0003,1.889968604170735E-6,3
S0003,2.226782107940234E-6,1
S0003,1.993872392597741E-6,2
S0003,2.691330544271373E-6,2
S0003,5.006129011215523E-6,1
S0003,2.5912397389059087E-6,2
S0003,4.019837392630122E-6,1
S0003,2.2960513002249045E-6,3
S0003,3.6274178858798103E-6,1
S0003,1.964957271047718E-6,1
S0003,1.7720838778514104E-6,6
S0003,3.3617800659257525E-6,2
S0003,1.836586841309154E-6,1
S0003,3.324603481075723E-6,1
S0003,4.2946899216495725E-6,1
S0003,2.9846124914216063E-6,2
S0003,2.947118157983115E-6,1
S0003,5.343895760750407E-6,1
S0003,2.5747168123058955E-6,2
S0003,2.8123927564753154E-6,1
S0003,1.2392194950009863E-8,1
S0003,4.146936828014839E-6,1
S0003,3.3913306846526994E-6,1
S0003,2.0863372318401223E-6,2
S0003,2.574081315128972E-6,2
S0003,4.4576949475304714E-6,1
S0003,5.371539887946583E-6,1
S0003,2.9461649122177294E-6,1
S0003,2.5499324224058758E-6,1
S0003,2.779664651863751E-6,2
S0003,4.6461198604883136E-6,1
S0003,3.6728559340298465E-6,1
S0003,2.5483436794635667E-6,1
S0003,2.50099913978276E-6,1
S0003,3.574671620195153E-7,1057
S0003,1.5410806540396882E-7,5535
S0003,2.500681391194298E-7,2515
S0003,1.0685885029970044E-6,35
S0003,3.8733552933492366E-7,856
S0003,4.4294153231573716E-7,632
S0003,2.3990018428865247E-7,2766
S0003,3.565139162541299E-7,1069
S0003,2.732637860771406E-7,2053
S0003,6.602815668236024E-7,187
S0003,3.895597694541562E-7,866
S0003,7.587836292467578E-7,138
S0003,5.306401427311916E-8,2439
S0003,6.977759002620939E-7,154
S0003,4.5692247020805597E-7,551
S0003,3.717658485002959E-8,817
S0003,1.9001365590015125E-7,4208
S0003,7.292330105198111E-7,151
S0003,8.35996536242973E-7,97
S0003,2.796187578463764E-8,194
S0003,5.179301991927199E-7,415
S0003,7.52428657477522E-7,126
S0003,3.418974811848875E-7,1229
S0003,1.4015890237049617E-6,21
S0003,5.779846824119984E-7,317
S0003,6.774399906005392E-7,181
S0003,3.844757920387676E-7,953
S0003,6.364504226889681E-7,244
S0003,1.5512486088704655E-6,14
S0003,4.70585659511913E-7,530
S0003,5.732184535850716E-7,310
S0003,8.610986747314546E-7,84
S0003,8.703133837968466E-7,77
S0003,1.5172495099050538E-6,14
S0003,6.736270075389977E-7,182
S0003,9.484795365584472E-7,65
S0003,1.3796643711010982E-6,20
S0003,7.025421290890207E-7,163
S0003,8.896960476930159E-7,81
S0003,9.230596494815039E-7,72
S0003,1.292919006451029E-6,23
S0003,9.348163472545902E-7,78
S0003,2.4040858203019137E-6,1
S0003,2.048525149813169E-6,7
S0003,7.937359739775549E-7,103
S0003,2.4301412045557805E-6,4
S0003,9.462552964392147E-7,61
S0003,1.1324559692778245E-6,34
S0003,1.0809806979470143E-6,43
S0003,2.324330924598004E-6,1
S0003,1.4718114617550176E-6,16
S0003,1.7981392621052774E-6,13
S0003,2.677667354967516E-6,1
S0003,7.530641546544455E-7,138
S0003,2.1130281132709126E-6,3
S0003,1.6411714594051523E-6,4
S0003,9.761236637546232E-7,57
S0003,2.5505679195827993E-6,3
S0003,1.4892876341204162E-6,11
S0003,8.957332708737899E-7,79
S0003,1.414934464420357E-6,10
S0003,1.1365867009278277E-6,34
S0003,2.1543354297709456E-6,4
S0003,1.7288700698206068E-6,8
S0003,2.831139923194561E-6,3
S0003,2.4104407920711495E-6,3
S0003,1.6116208406782059E-6,9
S0003,1.7492059794821615E-6,11
S0003,2.2868365911595125E-6,6
S0003,2.202315466628676E-6,1
S0003,1.7581029399590917E-6,9
S0003,1.1477079015239905E-6,42
S0003,3.169224421317907E-6,1
S0003,1.1724922914240102E-6,32
S0003,1.8546985108514762E-6,4
S0003,1.5585568264050866E-6,7
S0003,8.6704057333569E-6,1
S0003,1.5903316852512659E-6,7
S0003,1.7943262790437358E-6,9
S0003,2.1044489013824442E-6,6
S0003,4.330595512145754E-6,1
S0003,1.512165532489665E-6,13
S0003,2.284294602451818E-6,8
S0003,3.279165432925687E-6,1
S0003,2.823513957071478E-6,1
S0003,1.9732187343477244E-6,4
S0003,3.887018482653094E-6,1
S0003,1.7098051545128994E-6,7
S0003,1.65674114023978E-6,12
S0003,1.5423516483935353E-6,8
S0003,2.8486160955599597E-6,4
S0003,2.251566497840254E-6,1
S0003,2.3707222185134256E-6,4
S0003,1.2729008453779363E-6,29
S0003,2.257285972432566E-6,1
S0003,2.8441676153214945E-6,2
S0003,3.064049638537054E-6,1
S0003,3.0036774067293137E-6,2
S0003,3.8800280137069345E-6,1
S0003,3.2995013425872415E-6,1
S0003,3.035134516987031E-6,1
S0003,2.9992289264908485E-6,2
S0003,2.2696781673825757E-6,4
S0003,3.0862920397293797E-6,1
S0003,2.866092267925358E-6,2
S0003,2.0857017346631984E-6,2
S0003,2.330050399190316E-6,3
S0003,3.161916203783286E-6,1
S0003,2.429505707378857E-6,2
S0003,2.0491606469900926E-6,5
S0003,5.375352871008125E-6,1
S0003,2.2684071730287286E-6,3
S0003,4.827872053088458E-6,1
S0003,2.8699052509868997E-6,2
S0003,1.7733548722052577E-6,4
S0003,2.7574222506714253E-6,2
S0003,2.980481759771603E-6,1
S0003,4.57462642808441E-6,1
S0003,2.881661948759986E-6,2
S0003,3.3554250941565167E-6,2
S0003,2.609986905625154E-6,1
S0003,2.562006868767424E-6,2
S0003,3.179710124737146E-6,2
S0003,2.9531553811638888E-6,2
S0003,2.0386749435708535E-6,6
S0003,4.612756258699825E-6,1
S0003,2.206446198278679E-6,2
S0003,2.336405370959552E-6,1
S0003,3.2642312492679828E-6,1
S0003,2.056151115936252E-6,1
S0003,3.60962396492595E-6,1
S0003,4.546029055122849E-6,1
S0003,3.375125506641148E-6,1
S0003,4.099910036922494E-6,1
S0003,3.9016349177223365E-6,1
S0003,3.6248758971721158E-6,1
S0003,2.7329556093598676E-6,1
S0003,2.609033659859769E-6,1
S0003,3.2092607434640927E-6,1
S0003,4.310577351072661E-6,1
S0003,3.9607361551762295E-6,1
S0003,4.365865605465013E-6,1
S0003,5.313074147669614E-6,1
S0003,2.6862465668559843E-6,1
S0003,4.4605546848266276E-6,1
S0003,2.3100322381172232E-7,3059
S0003,4.861553403465408E-8,1918
S0003,1.7063099200398197E-7,4940
S0003,4.925103121157766E-7,468
S0003,1.394916303347264E-7,5944
S0003,7.683160869006115E-7,143
S0003,3.447572184810436E-7,1181
S0003,2.6690881430790477E-7,2202
S0003,1.7793920953860316E-7,4618
S0003,6.863369510774694E-8,4135
S0003,5.16341456250411E-7,434
S0003,2.4244217299634684E-7,2732
S0003,5.547890354542877E-7,346
S0003,6.517023549351341E-7,219
S0003,3.1075811951563196E-7,1495
S0003,1.1566048620009206E-7,6251
S0003,5.538357896889024E-7,307
S0003,3.314117777656484E-7,1301
S0003,7.610078693659903E-7,129
S0003,4.826601058734611E-7,525
S0003,3.295052862348777E-7,1332
S0003,1.0892421612470209E-6,39
S0003,4.877440832888497E-7,455
S0003,7.047663692082532E-7,160
S0003,4.6327744197729183E-7,514
S0003,4.7312764821960737E-7,521
S0003,3.082161308079376E-8,332
S0003,1.7183843664013678E-6,10
S0003,2.3716754642788107E-6,3
S0003,1.5846122106589536E-6,15
S0003,3.6636412249644546E-7,1001
S0003,8.649116577929961E-7,73
S0003,6.494781148159015E-7,208
S0003,9.405358218469025E-7,67
S0003,1.0155244887238851E-6,47
S0003,6.590105724697553E-7,215
S0003,5.646392416966033E-7,297
S0003,5.754426937043042E-7,306
S0003,6.011803293697093E-7,259
S0003,1.0040855395392608E-6,51
S0003,5.582842699273675E-7,336
S0003,1.2805268115010192E-6,22
S0003,9.967773220046394E-7,57
S0003,6.47253874696669E-7,199
S0003,8.839765731007036E-7,84
S0003,8.42351508012209E-7,100
S0003,8.353610390660495E-7,113
S0003,8.537904571968334E-7,101
S0003,1.3831596055741779E-6,16
S0003,2.4406269079750195E-6,2
S0003,1.5595100721704721E-6,17
S0003,1.2566956673663848E-6,27
S0003,8.518839656660627E-7,103
S0003,1.3107129274048894E-6,15
S0003,8.982752595814842E-7,68
S0003,9.322743585468958E-7,69
S0003,2.1606904015401814E-8,31
S0003,1.2573311645433085E-6,24
S0003,8.363142848314349E-7,97
S0003,1.9563780591592496E-6,6
S0003,2.0914212092555106E-6,5
S0003,1.2481164554779166E-6,26
S0003,1.60526586890897E-6,11
S0003,1.792737536101427E-6,11
S0003,1.4295508994895994E-6,20
S0003,1.3408990433087596E-6,22
S0003,1.1734455371893955E-6,27
S0003,1.2376307520586773E-6,20
S0003,1.4041310124126561E-6,20
S0003,1.4985023431858082E-6,13
S0003,1.073990229000855E-6,52
S0003,1.2115753678048106E-6,33
S0003,2.0526558814631722E-6,5
S0003,2.7510672789021895E-6,4
S0003,1.6643671063628632E-6,11
S0003,7.403859859748201E-6,1
S0003,1.5620520608781663E-6,8
S0003,2.830186677429176E-6,3
S0003,1.762233671609095E-6,4
S0003,1.6093966005589733E-6,11
S0003,1.3793466225126364E-6,17
S0003,3.1895603309794617E-6,1
S0003,1.6688155866013282E-6,6
S0003,2.3411715997864787E-6,3
S0003,1.8979123188822798E-6,10
S0003,2.248071263367174E-6,2
S0003,2.0742627854785742E-6,4
S0003,3.3871999530026958E-6,2
S0003,2.4218797412557736E-6,4
S0003,1.532183693562758E-6,9
S0003,1.9605087908092528E-6,6
S0003,3.911485123964652E-6,1
S0003,2.5226060437981615E-6,1
S0003,2.9916029603677656E-6,2
S0003,1.6503861684705443E-6,5
S0003,1.6732640668397934E-6,2
S0003,2.690695047094449E-6,2
S0003,3.210213989229478E-6,2
S0003,5.70263391712377E-6,1
S0003,2.7240586488829372E-6,1
S0003,1.7323653042936865E-6,6
S0003,5.261598876338803E-6,1
S0003,2.107944135855524E-6,2
S0003,2.3557880348557214E-6,8
S0003,1.6227420412743685E-6,8
S0003,7.4168875518751345E-6,1
S0003,2.0186567824977606E-6,5
S0003,4.46277892494586E-6,1
S0003,2.0110308163746777E-6,3
S0003,2.678938349321363E-6,1
S0003,4.12056369517251E-6,1
S0003,1.4060375039434267E-6,17
S0003,3.217839955352561E-6,1
S0003,2.1076263872670623E-6,5
S0003,3.146346522948658E-6,2
S0003,3.3268277211949558E-6,1
S0003,2.63763103282133E-6,1
S0003,1.6376762249320727E-6,6
S0003,9.85306597961169E-6,1
S0003,2.16227914448249E-6,6
S0003,2.9429874263331117E-6,1
S0003,1.7758968609129519E-6,4
S0003,2.264594189967187E-6,2
S0003,2.5324562500404774E-6,3
S0003,1.8559695052053235E-6,6
S0003,3.850477394979988E-6,1
S0003,2.7787114060983654E-6,1
S0003,5.361054184527344E-6,1
S0003,4.5822523942074935E-6,1
S0003,2.7145261912290837E-6,2
S0003,3.3926016790065465E-6,2
S0003,2.296686797401828E-6,3
S0003,2.4552433430442617E-6,2
S0003,2.1632323902478756E-6,1
S0003,3.3360424302603477E-6,1
S0003,2.5086251059058428E-6,2
S0003,2.3230599302441568E-6,4
S0003,3.1228331274024855E-6,2
S0003,3.269632975271833E-6,4
S0003,6.73499908103613E-6,1
S0003,7.877623005144731E-6,1
S0003,3.614072445164415E-6,1
S0003,2.4619160634019595E-6,1
S0003,2.2070816954556027E-6,2
S0003,8.261463300006575E-9,1
S0003,2.873718234048441E-6,2
